FusionGID,FusionGene,Hgene,HGID,Tgene,TGID
hg54108tg54212,CHRAC1-SNTG1,CHRAC1,54108,SNTG1,54212
hg91851tg2746,CHRDL1-GLUD1,CHRDL1,91851,GLUD1,2746
hg91851tg292,CHRDL1-SLC25A5,CHRDL1,91851,SLC25A5,292
hg25884tg1315,CHRDL2-COPB1,CHRDL2,25884,COPB1,1315
hg9486tg9448,CHST10-MAP4K4,CHST10,9486,MAP4K4,9448
hg50515tg55198,CHST11-APPL2,CHST11,50515,APPL2,55198
hg50515tg23439,CHST11-ATP1B4,CHST11,50515,ATP1B4,23439
hg50515tg29915,CHST11-HCFC2,CHST11,50515,HCFC2,29915
hg50515tg7184,CHST11-HSP90B1,CHST11,50515,HSP90B1,7184
hg50515tg4134,CHST11-MAP4,CHST11,50515,MAP4,4134
hg50515tg5801,CHST11-PTPRR,CHST11,50515,PTPRR,5801
hg50515tg5992,CHST11-RFX4,CHST11,50515,RFX4,5992
hg50515tg28755,CHST11-TRAC,CHST11,50515,TRAC,28755
hg50515tg7296,CHST11-TXNRD1,CHST11,50515,TXNRD1,7296
hg64377tg7562,CHST8-ZNF708,CHST8,64377,ZNF708,7562
hg83539tg361,CHST9-AQP4,CHST9,83539,AQP4,361
hg83539tg27241,CHST9-BBS9,CHST9,83539,BBS9,27241
hg83539tg171392,CHST9-ZNF675,CHST9,83539,ZNF675,171392
hg337876tg56172,CHSY3-ANKH,CHSY3,337876,ANKH,56172
hg337876tg9879,CHSY3-DDX46,CHSY3,337876,DDX46,9879
hg337876tg64839,CHSY3-FBXL17,CHSY3,337876,FBXL17,64839
hg337876tg4815,CHSY3-NINJ2,CHSY3,337876,NINJ2,4815
hg337876tg6500,CHSY3-SKP1,CHSY3,337876,SKP1,6500
hg63922tg89941,CHTF18-RHOT2,CHTF18,63922,RHOT2,89941
hg9391tg55654,CIAO1-TMEM127,CIAO1,9391,TMEM127,55654
hg10519tg6241,CIB1-RRM2,CIB1,10519,RRM2,6241
hg10518tg23205,CIB2-ACSBG1,CIB2,10518,ACSBG1,23205
hg10518tg29789,CIB2-OLA1,CIB2,10518,OLA1,29789
hg23152tg653544,CIC-DUX4L6,CIC,23152,DUX4L6,653544
hg23152tg4303,CIC-FOXO4,CIC,23152,FOXO4,4303
hg23152tg346171,CIC-ZFP57,CIC,23152,ZFP57,346171
hg27141tg196883,CIDEB-ADCY4,CIDEB,27141,ADCY4,196883
hg27141tg5728,CIDEB-PTEN,CIDEB,27141,PTEN,5728
hg9541tg151556,CIR1-GPR155,CIR1,9541,GPR155,151556
hg9541tg79634,CIR1-SCRN3,CIR1,9541,SCRN3,79634
hg1153tg10297,CIRBP-APC2,CIRBP,1153,APC2,10297
hg1153tg5316,CIRBP-PKNOX1,CIRBP,1153,PKNOX1,5316
hg1153tg65268,CIRBP-WNK2,CIRBP,1153,WNK2,65268
hg1153tg56829,CIRBP-ZC3HAV1,CIRBP,1153,ZC3HAV1,56829
hg84916tg6645,CIRH1A-SNTB2,CIRH1A,84916,SNTB2,6645
hg84916tg161882,CIRH1A-ZFPM1,CIRH1A,84916,ZFPM1,161882
hg55847tg2554,CISD1-GABRA1,CISD1,55847,GABRA1,2554
hg284106tg10948,CISD3-STARD3,CISD3,284106,STARD3,10948
hg11113tg4069,CIT-LYZ,CIT,11113,LYZ,4069
hg11113tg121665,CIT-SPPL3,CIT,11113,SPPL3,121665
hg25792tg1621,CIZ1-DBH,CIZ1,25792,DBH,1621
hg25792tg80142,CIZ1-PTGES2,CIZ1,25792,PTGES2,80142
hg25792tg375757,CIZ1-SWI5,CIZ1,25792,SWI5,375757
hg26586tg341346,CKAP2-SMCO2,CKAP2,26586,SMCO2,341346
hg9793tg23002,CKAP5-DAAM1,CKAP5,9793,DAAM1,23002
hg9793tg6741,CKAP5-SSB,CKAP5,9793,SSB,6741
hg9793tg65084,CKAP5-TMEM135,CKAP5,9793,TMEM135,65084
hg9793tg81671,CKAP5-VMP1,CKAP5,9793,VMP1,81671
hg548596tg2923,CKMT1A-PDIA3,CKMT1A,548596,PDIA3,2923
hg1159tg2923,CKMT1B-PDIA3,CKMT1B,1159,PDIA3,2923
hg1163tg8751,CKS1B-ADAM15,CKS1B,1163,ADAM15,8751
hg1163tg6464,CKS1B-SHC1,CKS1B,1163,SHC1,6464
hg1164tg5125,CKS2-PCSK5,CKS2,1164,PCSK5,5125
hg23332tg64682,CLASP1-ANAPC1,CLASP1,23332,ANAPC1,64682
hg23332tg151011,CLASP1-SEPT10,CLASP1,23332,SEPT10,151011
hg23122tg221927,CLASP2-BRAT1,CLASP2,23122,BRAT1,221927
hg23122tg2720,CLASP2-GLB1,CLASP2,23122,GLB1,2720
hg23122tg7342,CLASP2-UBP1,CLASP2,23122,UBP1,7342
hg11129tg811,CLASRP-CALR,CLASRP,11129,CALR,811
hg11129tg11184,CLASRP-MAP4K1,CLASRP,11129,MAP4K1,11184
hg11129tg79784,CLASRP-MYH14,CLASRP,11129,MYH14,79784
hg11129tg5817,CLASRP-PVR,CLASRP,11129,PVR,5817
hg11129tg10452,CLASRP-TOMM40,CLASRP,11129,TOMM40,10452
hg1182tg4086,CLCN3-SMAD1,CLCN3,1182,SMAD1,4086
hg1182tg7323,CLCN3-UBE2D3,CLCN3,1182,UBE2D3,7323
hg1184tg8712,CLCN5-PAGE1,CLCN5,1184,PAGE1,8712
hg1185tg673,CLCN6-BRAF,CLCN6,1185,BRAF,673
hg1185tg5894,CLCN6-RAF1,CLCN6,1185,RAF1,5894
hg9071tg54970,CLDN10-TTC12,CLDN10,9071,TTC12,54970
hg9069tg60559,CLDN12-SPCS3,CLDN12,9069,SPCS3,60559
hg51208tg23092,CLDN18-ARHGAP26,CLDN18,51208,ARHGAP26,23092
hg51208tg395,CLDN18-ARHGAP6,CLDN18,51208,ARHGAP6,395
hg1364tg55830,CLDN4-GLT8D1,CLDN4,1364,GLT8D1,55830
hg23274tg80063,CLEC16A-ATF7IP2,CLEC16A,23274,ATF7IP2,80063
hg23274tg116028,CLEC16A-RMI2,CLEC16A,23274,RMI2,116028
hg23274tg6645,CLEC16A-SNTB2,CLEC16A,23274,SNTB2,6645
hg10143tg9517,CLEC3A-SPTLC2,CLEC3A,10143,SPTLC2,9517
hg1192tg11165,CLIC1-NUDT3,CLIC1,1192,NUDT3,11165
hg25932tg26286,CLIC4-ARFGAP3,CLIC4,25932,ARFGAP3,26286
hg25932tg57822,CLIC4-GRHL3,CLIC4,25932,GRHL3,57822
hg25932tg11123,CLIC4-RCAN3,CLIC4,25932,RCAN3,11123
hg25932tg9898,CLIC4-UBAP2L,CLIC4,25932,UBAP2L,9898
hg53405tg8464,CLIC5-SUPT3H,CLIC5,53405,SUPT3H,8464
hg9685tg441061,CLINT1-MARCH11,CLINT1,9685,MARCH11,441061
hg9685tg375056,CLINT1-MIA3,CLINT1,9685,MIA3,375056
hg9685tg7347,CLINT1-UCHL3,CLINT1,9685,UCHL3,7347
hg6249tg6249,CLIP1-CLIP1,CLIP1,6249,CLIP1,6249
hg6249tg10198,CLIP1-MPHOSPH9,CLIP1,6249,MPHOSPH9,10198
hg6249tg6098,CLIP1-ROS1,CLIP1,6249,ROS1,6098
hg6249tg65117,CLIP1-RSRC2,CLIP1,6249,RSRC2,65117
hg6249tg10959,CLIP1-TMED2,CLIP1,6249,TMED2,10959
hg6249tg23043,CLIP1-TNIK,CLIP1,6249,TNIK,23043
hg7461tg653361,CLIP2-NCF1,CLIP2,7461,NCF1,653361
hg7461tg6096,CLIP2-RORB,CLIP2,7461,RORB,6096
hg7461tg9644,CLIP2-SH3PXD2A,CLIP2,7461,SH3PXD2A,9644
hg79745tg9577,CLIP4-BRE,CLIP4,79745,BRE,9577
hg1195tg3329,CLK1-HSPD1,CLK1,1195,HSPD1,3329
hg1196tg55870,CLK2-ASH1L,CLK2,1196,ASH1L,55870
hg1196tg51744,CLK2-CD244,CLK2,1196,CD244,51744
hg1198tg388743,CLK3-CAPN8,CLK3,1198,CAPN8,388743
hg1198tg125150,CLK3-ZSWIM7,CLK3,1198,ZSWIM7,125150
hg79789tg10490,CLMN-VTI1B,CLMN,79789,VTI1B,10490
hg1201tg145858,CLN3-C15orf32,CLN3,1201,C15orf32,145858
hg54982tg10550,CLN6-ARL6IP5,CLN6,54982,ARL6IP5,10550
hg54982tg388135,CLN6-C15orf59,CLN6,54982,C15orf59,388135
hg54982tg64839,CLN6-FBXL17,CLN6,54982,FBXL17,64839
hg54982tg10116,CLN6-FEM1B,CLN6,54982,FEM1B,10116
hg54982tg8554,CLN6-PIAS1,CLN6,54982,PIAS1,8554
hg54982tg6124,CLN6-RPL4,CLN6,54982,RPL4,6124
hg1207tg285761,CLNS1A-DCBLD1,CLNS1A,1207,DCBLD1,285761
hg1207tg4718,CLNS1A-NDUFC2,CLNS1A,1207,NDUFC2,4718
hg9575tg51317,CLOCK-PHF21A,CLOCK,9575,PHF21A,51317
hg9575tg79644,CLOCK-SRD5A3,CLOCK,9575,SRD5A3,79644
hg81570tg55130,CLPB-ARMC4,CLPB,81570,ARMC4,55130
hg81570tg26005,CLPB-C2CD3,CLPB,81570,C2CD3,26005
hg81570tg9873,CLPB-FCHSD2,CLPB,81570,FCHSD2,9873
hg81570tg23281,CLPB-MTUS2,CLPB,81570,MTUS2,23281
hg81570tg5770,CLPB-PTPN1,CLPB,81570,PTPN1,5770
hg81570tg80194,CLPB-TMEM134,CLPB,81570,TMEM134,80194
hg1209tg8907,CLPTM1-AP1M1,CLPTM1,1209,AP1M1,8907
hg1209tg23624,CLPTM1-CBLC,CLPTM1,1209,CBLC,23624
hg1209tg388551,CLPTM1-CEACAM16,CLPTM1,1209,CEACAM16,388551
hg1209tg6193,CLPTM1-RPS5,CLPTM1,1209,RPS5,6193
hg81037tg54825,CLPTM1L-CDHR2,CLPTM1L,81037,CDHR2,54825
hg81037tg5529,CLPTM1L-PPP2R5E,CLPTM1L,81037,PPP2R5E,5529
hg22883tg56998,CLSTN1-CTNNBIP1,CLSTN1,22883,CTNNBIP1,56998
hg22883tg53340,CLSTN1-SPA17,CLSTN1,22883,SPA17,53340
hg64084tg83856,CLSTN2-FSD1L,CLSTN2,64084,FSD1L,83856
hg64084tg26577,CLSTN2-PCOLCE2,CLSTN2,64084,PCOLCE2,26577
hg9746tg2773,CLSTN3-GNAI3,CLSTN3,9746,GNAI3,2773
hg1211tg1211,CLTA-CLTA,CLTA,1211,CLTA,1211
hg1211tg11100,CLTA-HNRNPUL1,CLTA,1211,HNRNPUL1,11100
hg1211tg54453,CLTA-RIN2,CLTA,1211,RIN2,54453
hg1211tg54926,CLTA-UBE2R2,CLTA,1211,UBE2R2,54926
hg1212tg6793,CLTB-STK10,CLTB,1212,STK10,6793
hg1213tg238,CLTC-ALK,CLTC,1213,ALK,238
hg1213tg90799,CLTC-CEP95,CLTC,1213,CEP95,90799
hg1213tg8632,CLTC-DNAH17,CLTC,1213,DNAH17,8632
hg1213tg23136,CLTC-EPB41L3,CLTC,1213,EPB41L3,23136
hg1213tg2118,CLTC-ETV4,CLTC,1213,ETV4,2118
hg1213tg3490,CLTC-IGFBP7,CLTC,1213,IGFBP7,3490
hg1213tg51651,CLTC-PTRH2,CLTC,1213,PTRH2,51651
hg1213tg9135,CLTC-RABEP1,CLTC,1213,RABEP1,9135
hg1213tg6098,CLTC-ROS1,CLTC,1213,ROS1,6098
hg1213tg6198,CLTC-RPS6KB1,CLTC,1213,RPS6KB1,6198
hg1213tg7030,CLTC-TFE3,CLTC,1213,TFE3,7030
hg1213tg7942,CLTC-TFEB,CLTC,1213,TFEB,7942
hg1213tg81671,CLTC-VMP1,CLTC,1213,VMP1,81671
hg1191tg1191,CLU-CLU,CLU,1191,CLU,1191
hg1191tg4627,CLU-MYH9,CLU,1191,MYH9,4627
hg1191tg5037,CLU-PEBP1,CLU,1191,PEBP1,5037
hg1191tg5950,CLU-RBP4,CLU,1191,RBP4,5950
hg1191tg6191,CLU-RPS4X,CLU,1191,RPS4X,6191
hg171425tg55082,CLYBL-ARGLU1,CLYBL,171425,ARGLU1,55082
hg171425tg5095,CLYBL-PCCA,CLYBL,171425,PCCA,5095
hg171425tg337867,CLYBL-UBAC2,CLYBL,171425,UBAC2,337867
hg152100tg302,CMC1-ANXA2,CMC1,152100,ANXA2,302
hg152100tg256764,CMC1-WDR72,CMC1,152100,WDR72,256764
hg152100tg152098,CMC1-ZCWPW2,CMC1,152100,ZCWPW2,152098
hg80790tg53630,CMIP-BCMO1,CMIP,80790,BCMO1,53630
hg80790tg124359,CMIP-CDYL2,CMIP,80790,CDYL2,124359
hg80790tg23327,CMIP-NEDD4L,CMIP,80790,NEDD4L,23327
hg80790tg7326,CMIP-UBE2G1,CMIP,80790,UBE2G1,7326
hg129607tg136895,CMPK2-C7orf31,CMPK2,129607,C7orf31,136895
hg84319tg11259,CMSS1-FILIP1L,CMSS1,84319,FILIP1L,11259
hg84319tg348801,CMSS1-LNP1,CMSS1,84319,LNP1,348801
hg146223tg123920,CMTM4-CMTM3,CMTM4,146223,CMTM3,123920
hg146223tg51608,CMTM4-GET4,CMTM4,146223,GET4,51608
hg146223tg23659,CMTM4-PLA2G15,CMTM4,146223,PLA2G15,23659
hg146223tg135644,CMTM4-TRIM40,CMTM4,146223,TRIM40,135644
hg112616tg5010,CMTM7-CLDN11,CMTM7,112616,CLDN11,5010
hg112616tg152189,CMTM7-CMTM8,CMTM7,112616,CMTM8,152189
hg23070tg23192,CMTR1-ATG4B,CMTR1,23070,ATG4B,23192
hg168975tg5771,CNBD1-PTPN2,CNBD1,168975,PTPN2,5771
hg10256tg57134,CNKSR1-MAN1C1,CNKSR1,10256,MAN1C1,57134
hg1264tg22948,CNN1-CCT5,CNN1,1264,CCT5,22948
hg1264tg1265,CNN1-CNN2,CNN1,1264,CNN2,1265
hg1265tg54776,CNN2-PPP1R12C,CNN2,1265,PPP1R12C,54776
hg1265tg29101,CNN2-SSU72,CNN2,1265,SSU72,29101
hg1266tg199857,CNN3-ALG14,CNN3,1266,ALG14,199857
hg1266tg57685,CNN3-CACHD1,CNN3,1266,CACHD1,57685
hg54805tg5950,CNNM2-RBP4,CNNM2,54805,RBP4,5950
hg23019tg2806,CNOT1-GOT2,CNOT1,23019,GOT2,2806
hg23019tg23012,CNOT1-STK38L,CNOT1,23019,STK38L,23012
hg25904tg93589,CNOT10-CACNA2D4,CNOT10,25904,CACNA2D4,93589
hg25904tg112616,CNOT10-CMTM7,CNOT10,25904,CMTM7,112616
hg4848tg80184,CNOT2-CEP290,CNOT2,4848,CEP290,80184
hg4848tg2065,CNOT2-ERBB3,CNOT2,4848,ERBB3,2065
hg4848tg10625,CNOT2-IVNS1ABP,CNOT2,4848,IVNS1ABP,10625
hg4848tg27345,CNOT2-KCNMB4,CNOT2,4848,KCNMB4,27345
hg4848tg8930,CNOT2-MBD4,CNOT2,4848,MBD4,8930
hg4848tg57122,CNOT2-NUP107,CNOT2,4848,NUP107,57122
hg4848tg57210,CNOT2-SLC45A4,CNOT2,4848,SLC45A4,57210
hg4848tg6579,CNOT2-SLCO1A2,CNOT2,4848,SLCO1A2,6579
hg4848tg57522,CNOT2-SRGAP1,CNOT2,4848,SRGAP1,57522
hg4848tg23670,CNOT2-TMEM2,CNOT2,4848,TMEM2,23670
hg4848tg8089,CNOT2-YEATS4,CNOT2,4848,YEATS4,8089
hg57472tg79611,CNOT6-ACSS3,CNOT6,57472,ACSS3,79611
hg57472tg1213,CNOT6-CLTC,CNOT6,57472,CLTC,1213
hg9337tg3161,CNOT8-HMMR,CNOT8,9337,HMMR,3161
hg9337tg10651,CNOT8-MTX2,CNOT8,9337,MTX2,10651
hg1267tg7266,CNP-DNAJC7,CNP,1267,DNAJC7,7266
hg10695tg10695,CNPY3-CNPY3,CNPY3,10695,CNPY3,10695
hg10695tg29911,CNPY3-HOOK2,CNPY3,10695,HOOK2,29911
hg245812tg10980,CNPY4-COPS6,CNPY4,245812,COPS6,10980
hg25927tg5534,CNRIP1-PPP3R1,CNRIP1,25927,PPP3R1,5534
hg163882tg84708,CNST-LNX1,CNST,163882,LNX1,84708
hg163882tg6000,CNST-RGS7,CNST,163882,RGS7,6000
hg163882tg51097,CNST-SCCPDH,CNST,163882,SCCPDH,51097
hg6900tg5317,CNTN2-PKP1,CNTN2,6900,PKP1,5317
hg26047tg26047,CNTNAP2-CNTNAP2,CNTNAP2,26047,CNTNAP2,26047
hg26047tg50859,CNTNAP2-SPOCK3,CNTNAP2,26047,SPOCK3,50859
hg79937tg2483,CNTNAP3-FRG1,CNTNAP3,79937,FRG1,2483
hg388753tg148641,COA6-SLC35F3,COA6,388753,SLC35F3,148641
hg23242tg11328,COBL-FKBP9,COBL,23242,FKBP9,11328
hg23242tg346288,COBL-SEPT14,COBL,23242,SEPT14,346288
hg22837tg114793,COBLL1-FMNL2,COBLL1,22837,FMNL2,114793
hg22837tg2888,COBLL1-GRB14,COBLL1,22837,GRB14,2888
hg22837tg10213,COBLL1-PSMD14,COBLL1,22837,PSMD14,10213
hg22837tg6328,COBLL1-SCN3A,COBLL1,22837,SCN3A,6328
hg22837tg151258,COBLL1-SLC38A11,COBLL1,22837,SLC38A11,151258
hg22837tg64754,COBLL1-SMYD3,COBLL1,22837,SMYD3,64754
hg25839tg16,COG4-AARS,COG4,25839,AARS,16
hg10466tg79872,COG5-CBLL1,COG5,10466,CBLL1,79872
hg10466tg1804,COG5-DPP6,COG5,10466,DPP6,1804
hg57511tg252983,COG6-STXBP4,COG6,57511,STXBP4,252983
hg1303tg54843,COL12A1-SYTL2,COL12A1,1303,SYTL2,54843
hg1303tg81550,COL12A1-TDRD3,COL12A1,1303,TDRD3,81550
hg7373tg64798,COL14A1-DEPTOR,COL14A1,7373,DEPTOR,64798
hg80781tg3187,COL18A1-HNRNPH1,COL18A1,80781,HNRNPH1,3187
hg1277tg165,COL1A1-AEBP1,COL1A1,1277,AEBP1,165
hg1277tg633,COL1A1-BGN,COL1A1,1277,BGN,633
hg1277tg1278,COL1A1-COL1A2,COL1A1,1277,COL1A2,1278
hg1277tg1281,COL1A1-COL3A1,COL1A1,1277,COL3A1,1281
hg1277tg55816,COL1A1-DOK5,COL1A1,1277,DOK5,55816
hg1277tg5155,COL1A1-PDGFB,COL1A1,1277,PDGFB,5155
hg1277tg79228,COL1A1-THOC6,COL1A1,1277,THOC6,79228
hg1277tg374887,COL1A1-YJEFN3,COL1A1,1277,YJEFN3,374887
hg1278tg1278,COL1A2-COL1A2,COL1A2,1278,COL1A2,1278
hg1278tg1293,COL1A2-COL6A3,COL1A2,1278,COL6A3,1293
hg1278tg11167,COL1A2-FSTL1,COL1A2,1278,FSTL1,11167
hg1278tg3312,COL1A2-HSPA8,COL1A2,1278,HSPA8,3312
hg1278tg4641,COL1A2-MYO1C,COL1A2,1278,MYO1C,4641
hg1278tg10631,COL1A2-POSTN,COL1A2,1278,POSTN,10631
hg1278tg7472,COL1A2-WNT2,COL1A2,1278,WNT2,7472
hg81578tg667,COL21A1-DST,COL21A1,81578,DST,667
hg136227tg79017,COL26A1-GGCT,COL26A1,136227,GGCT,79017
hg136227tg9569,COL26A1-GTF2IRD1,COL26A1,136227,GTF2IRD1,9569
hg85301tg23113,COL27A1-CUL9,COL27A1,85301,CUL9,23113
hg85301tg114991,COL27A1-ZNF618,COL27A1,85301,ZNF618,114991
hg1280tg23060,COL2A1-ZNF609,COL2A1,1280,ZNF609,23060
hg1281tg22948,COL3A1-CCT5,COL3A1,1281,CCT5,22948
hg1281tg55501,COL3A1-CHST12,COL3A1,1281,CHST12,55501
hg1281tg1191,COL3A1-CLU,COL3A1,1281,CLU,1191
hg1281tg1277,COL3A1-COL1A1,COL3A1,1281,COL1A1,1277
hg1281tg1281,COL3A1-COL3A1,COL3A1,1281,COL3A1,1281
hg1281tg1508,COL3A1-CTSB,COL3A1,1281,CTSB,1508
hg1281tg1778,COL3A1-DYNC1H1,COL3A1,1281,DYNC1H1,1778
hg1281tg51454,COL3A1-GULP1,COL3A1,1281,GULP1,51454
hg1281tg84941,COL3A1-HSH2D,COL3A1,1281,HSH2D,84941
hg1281tg3853,COL3A1-KRT6A,COL3A1,1281,KRT6A,3853
hg1281tg11231,COL3A1-SEC63,COL3A1,1281,SEC63,11231
hg1281tg7529,COL3A1-YWHAB,COL3A1,1281,YWHAB,7529
hg1282tg2316,COL4A1-FLNA,COL4A1,1282,FLNA,2316
hg1282tg171392,COL4A1-ZNF675,COL4A1,1282,ZNF675,171392
hg1282tg152485,COL4A1-ZNF827,COL4A1,1282,ZNF827,152485
hg1284tg80224,COL4A2-NUBPL,COL4A2,1284,NUBPL,80224
hg1284tg8428,COL4A2-STK24,COL4A2,1284,STK24,8428
hg1287tg10093,COL4A5-ARPC4,COL4A5,1287,ARPC4,10093
hg1287tg5048,COL4A5-PAFAH1B1,COL4A5,1287,PAFAH1B1,5048
hg1287tg79589,COL4A5-RNF128,COL4A5,1287,RNF128,79589
hg1287tg7518,COL4A5-XRCC4,COL4A5,1287,XRCC4,7518
hg1289tg23549,COL5A1-DNPEP,COL5A1,1289,DNPEP,23549
hg1289tg80142,COL5A1-PTGES2,COL5A1,1289,PTGES2,80142
hg1290tg9907,COL5A2-AP5Z1,COL5A2,1290,AP5Z1,9907
hg1290tg9158,COL5A2-FIBP,COL5A2,1290,FIBP,9158
hg1290tg10971,COL5A2-YWHAQ,COL5A2,1290,YWHAQ,10971
hg50509tg9967,COL5A3-THRAP3,COL5A3,50509,THRAP3,9967
hg1291tg1291,COL6A1-COL6A1,COL6A1,1291,COL6A1,1291
hg1291tg9904,COL6A1-RBM19,COL6A1,1291,RBM19,9904
hg1292tg2521,COL6A2-FUS,COL6A2,1292,FUS,2521
hg1292tg4627,COL6A2-MYH9,COL6A2,1292,MYH9,4627
hg1292tg84271,COL6A2-POLDIP3,COL6A2,1292,POLDIP3,84271
hg1295tg84319,COL8A1-CMSS1,COL8A1,1295,CMSS1,84319
hg1295tg1295,COL8A1-COL8A1,COL8A1,1295,COL8A1,1295
hg78989tg54984,COLEC11-PINX1,COLEC11,78989,PINX1,54984
hg78989tg83595,COLEC11-SOX7,COLEC11,78989,SOX7,83595
hg81035tg23600,COLEC12-AMACR,COLEC12,81035,AMACR,23600
hg79709tg11316,COLGALT1-COPE,COLGALT1,79709,COPE,11316
hg79709tg58496,COLGALT1-LY6G5B,COLGALT1,79709,LY6G5B,58496
hg150684tg10667,COMMD1-FARS2,COMMD1,150684,FARS2,10667
hg51397tg1176,COMMD10-AP3S1,COMMD10,51397,AP3S1,1176
hg51397tg337876,COMMD10-CHSY3,COMMD10,51397,CHSY3,337876
hg51397tg57122,COMMD10-NUP107,COMMD10,51397,NUP107,57122
hg149951tg128853,COMMD7-DUSP15,COMMD7,149951,DUSP15,128853
hg149951tg10893,COMMD7-MMP24,COMMD7,149951,MMP24,10893
hg29099tg966,COMMD9-CD59,COMMD9,29099,CD59,966
hg29099tg9793,COMMD9-CKAP5,COMMD9,29099,CKAP5,9793
hg1312tg1312,COMT-COMT,COMT,1312,COMT,1312
hg1314tg342667,COPA-STAC2,COPA,1314,STAC2,342667
hg9276tg760,COPB2-CA2,COPB2,9276,CA2,760
hg11316tg11018,COPE-TMED1,COPE,11316,TMED1,11018
hg11316tg25789,COPE-TMEM59L,COPE,11316,TMEM59L,25789
hg22820tg29123,COPG1-ANKRD11,COPG1,22820,ANKRD11,29123
hg26958tg95681,COPG2-CEP41,COPG2,26958,CEP41,95681
hg9318tg219790,COPS2-RTKN2,COPS2,9318,RTKN2,219790
hg51138tg152518,COPS4-NFXL1,COPS4,51138,NFXL1,152518
hg50813tg9746,COPS7A-CLSTN3,COPS7A,50813,CLSTN3,9746
hg50813tg6175,COPS7A-RPLP0,COPS7A,50813,RPLP0,6175
hg22818tg147685,COPZ1-C19orf18,COPZ1,22818,C19orf18,147685
hg22818tg79158,COPZ1-GNPTAB,COPZ1,22818,GNPTAB,79158
hg22818tg3221,COPZ1-HOXC4,COPZ1,22818,HOXC4,3221
hg22818tg9480,COPZ1-ONECUT2,COPZ1,22818,ONECUT2,9480
hg22818tg5502,COPZ1-PPP1R1A,COPZ1,22818,PPP1R1A,5502
hg93058tg8078,COQ10A-USP5,COQ10A,93058,USP5,8078
hg51117tg6208,COQ4-RPS14,COQ4,51117,RPS14,6208
hg51117tg7633,COQ4-ZNF79,COQ4,51117,ZNF79,7633
hg57175tg2064,CORO1B-ERBB2,CORO1B,57175,ERBB2,2064
hg23603tg6311,CORO1C-ATXN2,CORO1C,23603,ATXN2,6311
hg23603tg374470,CORO1C-C12orf42,CORO1C,23603,C12orf42,374470
hg23603tg54715,CORO1C-RBFOX1,CORO1C,23603,RBFOX1,54715
hg10391tg63027,CORO2B-SLC22A23,CORO2B,10391,SLC22A23,63027
hg84940tg6575,CORO6-SLC20A2,CORO6,84940,SLC20A2,6575
hg79585tg23274,CORO7-CLEC16A,CORO7,79585,CLEC16A,23274
hg1352tg51763,COX10-INPP5K,COX10,1352,INPP5K,51763
hg1337tg829,COX6A1-CAPZA1,COX6A1,1337,CAPZA1,829
hg1340tg3978,COX6B1-LIG1,COX6B1,1340,LIG1,3978
hg1356tg51122,CP-COMMD2,CP,1356,COMMD2,51122
hg1356tg6660,CP-SOX5,CP,1356,SOX5,6660
hg1356tg25937,CP-WWTR1,CP,1356,WWTR1,25937
hg1357tg1208,CPA1-CLPS,CPA1,1357,CLPS,1208
hg57094tg5747,CPA6-PTK2,CPA6,57094,PTK2,5747
hg27151tg10284,CPAMD8-SAP18,CPAMD8,27151,SAP18,10284
hg27151tg8631,CPAMD8-SKAP1,CPAMD8,27151,SKAP1,8631
hg1360tg518,CPB1-ATP5G3,CPB1,1360,ATP5G3,518
hg1360tg1360,CPB1-CPB1,CPB1,1360,CPB1,1360
hg1362tg26574,CPD-AATF,CPD,1362,AATF,26574
hg1362tg10014,CPD-HDAC5,CPD,1362,HDAC5,10014
hg1362tg3487,CPD-IGFBP4,CPD,1362,IGFBP4,3487
hg1362tg4635,CPD-MYL4,CPD,1362,MYL4,4635
hg1362tg4763,CPD-NF1,CPD,1362,NF1,4763
hg1362tg5144,CPD-PDE4D,CPD,1362,PDE4D,5144
hg1362tg8631,CPD-SKAP1,CPD,1362,SKAP1,8631
hg1362tg124842,CPD-TMEM132E,CPD,1362,TMEM132E,124842
hg1362tg27089,CPD-UQCRQ,CPD,1362,UQCRQ,27089
hg1363tg23600,CPE-AMACR,CPE,1363,AMACR,23600
hg132864tg10396,CPEB2-ATP8A1,CPEB2,132864,ATP8A1,10396
hg132864tg9079,CPEB2-LDB2,CPEB2,132864,LDB2,9079
hg80315tg4897,CPEB4-NRCAM,CPEB4,80315,NRCAM,4897
hg80315tg202374,CPEB4-STK32A,CPEB4,80315,STK32A,202374
hg79974tg83875,CPED1-BCO2,CPED1,79974,BCO2,83875
hg79974tg23043,CPED1-TNIK,CPED1,79974,TNIK,23043
hg1368tg10677,CPM-AVIL,CPM,1368,AVIL,10677
hg1368tg144453,CPM-BEST3,CPM,1368,BEST3,144453
hg1368tg10576,CPM-CCT2,CPM,1368,CCT2,10576
hg1368tg57122,CPM-NUP107,CPM,1368,NUP107,57122
hg221184tg221184,CPNE2-CPNE2,CPNE2,221184,CPNE2,221184
hg221184tg9688,CPNE2-NUP93,CPNE2,221184,NUP93,9688
hg144402tg56341,CPNE8-PRMT8,CPNE8,144402,PRMT8,56341
hg10404tg4147,CPQ-MATN2,CPQ,10404,MATN2,4147
hg10404tg6383,CPQ-SDC2,CPQ,10404,SDC2,6383
hg1373tg4133,CPS1-MAP2,CPS1,1373,MAP2,4133
hg1373tg4719,CPS1-NDUFS1,CPS1,1373,NDUFS1,4719
