FusionGID,FusionGene,Hgene,HGID,Tgene,TGID
hg50853tg7064,VILL-THOP1,VILL,50853,THOP1,7064
hg7431tg1674,VIM-DES,VIM,7431,DES,1674
hg7431tg23288,VIM-IQCE,VIM,7431,IQCE,23288
hg7431tg3887,VIM-KRT81,VIM,7431,KRT81,3887
hg7431tg5788,VIM-PTPRC,VIM,7431,PTPRC,5788
hg7431tg23678,VIM-SGK3,VIM,7431,SGK3,23678
hg7431tg54414,VIM-SIAE,VIM,7431,SIAE,54414
hg7431tg7431,VIM-VIM,VIM,7431,VIM,7431
hg7434tg6344,VIPR2-SCTR,VIPR2,7434,SCTR,6344
hg79001tg4267,VKORC1-CD99,VKORC1,79001,CD99,4267
hg79001tg9726,VKORC1-ZNF646,VKORC1,79001,ZNF646,9726
hg154807tg27342,VKORC1L1-RABGEF1,VKORC1L1,154807,RABGEF1,27342
hg81671tg51321,VMP1-AMZ2,VMP1,81671,AMZ2,51321
hg81671tg2222,VMP1-FDFT1,VMP1,81671,FDFT1,2222
hg81671tg162333,VMP1-MARCH10,VMP1,81671,MARCH10,162333
hg81671tg5687,VMP1-PSMA6,VMP1,81671,PSMA6,5687
hg81671tg79912,VMP1-PYROXD1,VMP1,81671,PYROXD1,79912
hg81671tg6603,VMP1-SMARCD2,VMP1,81671,SMARCD2,6603
hg81671tg51174,VMP1-TUBD1,VMP1,81671,TUBD1,51174
hg8876tg116843,VNN1-SLC18B1,VNN1,8876,SLC18B1,116843
hg55350tg4642,VNN3-MYO1D,VNN3,55350,MYO1D,4642
hg55350tg5796,VNN3-PTPRK,VNN3,55350,PTPRK,5796
hg81552tg9956,VOPP1-HS3ST2,VOPP1,81552,HS3ST2,9956
hg81552tg4193,VOPP1-MDM2,VOPP1,81552,MDM2,4193
hg81552tg51535,VOPP1-PPHLN1,VOPP1,81552,PPHLN1,51535
hg81552tg25870,VOPP1-SUMF2,VOPP1,81552,SUMF2,25870
hg9730tg7104,VPRBP-TM4SF4,VPRBP,9730,TM4SF4,7104
hg55823tg10632,VPS11-ATP5L,VPS11,55823,ATP5L,10632
hg23230tg84131,VPS13A-CEP78,VPS13A,23230,CEP78,84131
hg23230tg80318,VPS13A-GKAP1,VPS13A,23230,GKAP1,80318
hg157680tg9465,VPS13B-AKAP7,VPS13B,157680,AKAP7,9465
hg157680tg157567,VPS13B-ANKRD46,VPS13B,157680,ANKRD46,157567
hg157680tg203111,VPS13B-C8orf47,VPS13B,157680,C8orf47,203111
hg157680tg8030,VPS13B-CCDC6,VPS13B,157680,CCDC6,8030
hg157680tg1345,VPS13B-COX6C,VPS13B,157680,COX6C,1345
hg157680tg2762,VPS13B-GMDS,VPS13B,157680,GMDS,2762
hg157680tg28948,VPS13B-IGKJ3,VPS13B,157680,IGKJ3,28948
hg157680tg4650,VPS13B-MYO9B,VPS13B,157680,MYO9B,4650
hg157680tg64168,VPS13B-NECAB1,VPS13B,157680,NECAB1,64168
hg157680tg5440,VPS13B-POLR2K,VPS13B,157680,POLR2K,5440
hg157680tg387496,VPS13B-RASL11A,VPS13B,157680,RASL11A,387496
hg157680tg26166,VPS13B-RGS22,VPS13B,157680,RGS22,26166
hg157680tg137868,VPS13B-SGCZ,VPS13B,157680,SGCZ,137868
hg157680tg169166,VPS13B-SNX31,VPS13B,157680,SNX31,169166
hg157680tg6788,VPS13B-STK3,VPS13B,157680,STK3,6788
hg157680tg7013,VPS13B-TERF1,VPS13B,157680,TERF1,7013
hg54832tg55839,VPS13C-CENPN,VPS13C,54832,CENPN,55839
hg54832tg30844,VPS13C-EHD4,VPS13C,54832,EHD4,30844
hg54832tg84080,VPS13C-ENKD1,VPS13C,54832,ENKD1,84080
hg54832tg2889,VPS13C-RAPGEF1,VPS13C,54832,RAPGEF1,2889
hg54832tg63898,VPS13C-SH2D4A,VPS13C,54832,SH2D4A,63898
hg54832tg54832,VPS13C-VPS13C,VPS13C,54832,VPS13C,54832
hg55187tg55902,VPS13D-ACSS2,VPS13D,55187,ACSS2,55902
hg55187tg9927,VPS13D-MFN2,VPS13D,55187,MFN2,9927
hg55187tg473,VPS13D-RERE,VPS13D,55187,RERE,473
hg64601tg1606,VPS16-DGKA,VPS16,64601,DGKA,1606
hg57617tg57617,VPS18-VPS18,VPS18,57617,VPS18,57617
hg57617tg84936,VPS18-ZFYVE19,VPS18,57617,ZFYVE19,84936
hg9559tg78997,VPS26A-GDAP1L1,VPS26A,9559,GDAP1L1,78997
hg9559tg2997,VPS26A-GYS1,VPS26A,9559,GYS1,2997
hg51160tg10291,VPS28-SF3A1,VPS28,51160,SF3A1,10291
hg51699tg83468,VPS29-GLT8D2,VPS29,51699,GLT8D2,83468
hg51699tg92667,VPS29-MGME1,VPS29,51699,MGME1,92667
hg51699tg51699,VPS29-VPS29,VPS29,51699,VPS29,51699
hg65082tg6249,VPS33A-CLIP1,VPS33A,65082,CLIP1,6249
hg26276tg51069,VPS33B-MRPL2,VPS33B,26276,MRPL2,51069
hg55737tg2935,VPS35-GSPT1,VPS35,55737,GSPT1,2935
hg55737tg387521,VPS35-TMEM189,VPS35,55737,TMEM189,387521
hg137492tg4023,VPS37A-LPL,VPS37A,137492,LPL,4023
hg79720tg23457,VPS37B-ABCB9,VPS37B,79720,ABCB9,23457
hg23339tg256586,VPS39-LYSMD2,VPS39,23339,LYSMD2,256586
hg23339tg25963,VPS39-TMEM87A,VPS39,23339,TMEM87A,25963
hg27072tg166,VPS41-AES,VPS41,27072,AES,166
hg27072tg162282,VPS41-ANKFN1,VPS41,27072,ANKFN1,162282
hg27072tg100130988,VPS41-C7orf72,VPS41,27072,C7orf72,100130988
hg27072tg9844,VPS41-ELMO1,VPS41,27072,ELMO1,9844
hg27072tg81552,VPS41-VOPP1,VPS41,27072,VOPP1,81552
hg11311tg5692,VPS45-PSMB4,VPS45,11311,PSMB4,5692
hg27183tg1001,VPS4A-CDH3,VPS4A,27183,CDH3,1001
hg27183tg6645,VPS4A-SNTB2,VPS4A,27183,SNTB2,6645
hg27183tg27183,VPS4A-VPS4A,VPS4A,27183,VPS4A,27183
hg9525tg596,VPS4B-BCL2,VPS4B,9525,BCL2,596
hg6293tg6892,VPS52-TAPBP,VPS52,6293,TAPBP,6892
hg55275tg26097,VPS53-CHTOP,VPS53,55275,CHTOP,26097
hg55275tg53353,VPS53-LRP1B,VPS53,55275,LRP1B,53353
hg55275tg4620,VPS53-MYH2,VPS53,55275,MYH2,4620
hg55275tg80003,VPS53-PCNXL2,VPS53,55275,PCNXL2,80003
hg55275tg146760,VPS53-RTN4RL1,VPS53,55275,RTN4RL1,146760
hg55275tg84817,VPS53-TXNDC17,VPS53,55275,TXNDC17,84817
hg55275tg51366,VPS53-UBR5,VPS53,55275,UBR5,51366
hg51542tg7360,VPS54-UGP2,VPS54,51542,UGP2,7360
hg6944tg126626,VPS72-GABPB2,VPS72,6944,GABPB2,126626
hg6944tg4000,VPS72-LMNA,VPS72,6944,LMNA,4000
hg6944tg6097,VPS72-RORC,VPS72,6944,RORC,6097
hg23355tg1962,VPS8-EHHADH,VPS8,23355,EHHADH,1962
hg23355tg2049,VPS8-EPHB3,VPS8,23355,EPHB3,2049
hg9605tg152485,VPS9D1-ZNF827,VPS9D1,9605,ZNF827,152485
hg7443tg23034,VRK1-SAMD4A,VRK1,7443,SAMD4A,23034
hg7444tg22856,VRK2-CHSY1,VRK2,7444,CHSY1,22856
hg7444tg55120,VRK2-FANCL,VRK2,7444,FANCL,55120
hg51231tg23624,VRK3-CBLC,VRK3,51231,CBLC,23624
hg51231tg22870,VRK3-PPP6R1,VRK3,51231,PPP6R1,22870
hg51231tg7040,VRK3-TGFB1,VRK3,51231,TGFB1,7040
hg340547tg11043,VSIG1-MID2,VSIG1,340547,MID2,11043
hg128434tg56259,VSTM2L-CTNNBL1,VSTM2L,128434,CTNNBL1,56259
hg128434tg58490,VSTM2L-RPRD1B,VSTM2L,128434,RPRD1B,58490
hg51534tg51390,VTA1-AIG1,VTA1,51534,AIG1,51390
hg51534tg85313,VTA1-PPIL4,VTA1,51534,PPIL4,85313
hg79679tg84871,VTCN1-AGBL4,VTCN1,79679,AGBL4,84871
hg79679tg51501,VTCN1-C11orf73,VTCN1,79679,C11orf73,51501
hg79679tg1785,VTCN1-DNM2,VTCN1,79679,DNM2,1785
hg79679tg2773,VTCN1-GNAI3,VTCN1,79679,GNAI3,2773
hg79679tg5738,VTCN1-PTGFRN,VTCN1,79679,PTGFRN,5738
hg143187tg8887,VTI1A-TAX1BP1,VTI1A,143187,TAX1BP1,8887
hg143187tg6934,VTI1A-TCF7L2,VTI1A,143187,TCF7L2,6934
hg10490tg57475,VTI1B-PLEKHH1,VTI1B,10490,PLEKHH1,57475
hg10490tg51109,VTI1B-RDH11,VTI1B,10490,RDH11,51109
hg7448tg3827,VTN-KNG1,VTN,7448,KNG1,3827
hg64856tg2495,VWA1-FTH1,VWA1,64856,FTH1,2495
hg23078tg55930,VWA8-MYO5C,VWA8,23078,MYO5C,55930
hg375567tg55647,VWC2-RAB20,VWC2,375567,RAB20,55647
hg7450tg284184,VWF-C17orf89,VWF,7450,C17orf89,284184
hg51322tg54518,WAC-APBB1IP,WAC,51322,APBB1IP,54518
hg51322tg26589,WAC-MRPL46,WAC,51322,MRPL46,26589
hg51322tg83442,WAC-SH3BGRL3,WAC,51322,SH3BGRL3,83442
hg51322tg337867,WAC-UBAC2,WAC,51322,UBAC2,337867
hg23063tg79812,WAPAL-MMRN2,WAPAL,23063,MMRN2,79812
hg23063tg54414,WAPAL-SIAE,WAPAL,23063,SIAE,54414
hg7453tg54566,WARS-EPB41L4B,WARS,7453,EPB41L4B,54566
hg7453tg51535,WARS-PPHLN1,WARS,7453,PPHLN1,51535
hg10352tg3158,WARS2-HMGCS2,WARS2,10352,HMGCS2,3158
hg10352tg22854,WARS2-NTNG1,WARS2,10352,NTNG1,22854
hg10352tg26227,WARS2-PHGDH,WARS2,10352,PHGDH,26227
hg10352tg83998,WARS2-REG4,WARS2,10352,REG4,83998
hg10352tg84910,WARS2-TMEM87B,WARS2,10352,TMEM87B,84910
hg10352tg326340,WARS2-ZAR1,WARS2,10352,ZAR1,326340
hg7454tg64976,WAS-MRPL40,WAS,7454,MRPL40,64976
hg8936tg54946,WASF1-SLC41A3,WASF1,8936,SLC41A3,54946
hg10810tg1024,WASF3-CDK8,WASF3,10810,CDK8,1024
hg51729tg8549,WBP11-LGR5,WBP11,51729,LGR5,8549
hg51729tg341359,WBP11-SYT10,WBP11,51729,SYT10,341359
hg54838tg84830,WBP1L-ADTRP,WBP1L,54838,ADTRP,84830
hg54838tg8788,WBP1L-DLK1,WBP1L,54838,DLK1,8788
hg54838tg51684,WBP1L-SUFU,WBP1L,54838,SUFU,51684
hg23558tg79902,WBP2-NUP85,WBP2,23558,NUP85,79902
hg164684tg150365,WBP2NL-MEI1,WBP2NL,164684,MEI1,150365
hg164684tg55964,WBP2NL-SEPT3,WBP2NL,164684,SEPT3,55964
hg11193tg92565,WBP4-FANK1,WBP4,11193,FANK1,92565
hg81554tg9569,WBSCR16-GTF2IRD1,WBSCR16,81554,GTF2IRD1,9569
hg81554tg10130,WBSCR16-PDIA6,WBSCR16,81554,PDIA6,10130
hg64409tg26053,WBSCR17-AUTS2,WBSCR17,64409,AUTS2,26053
hg57590tg57624,WDFY1-NYAP2,WDFY1,57590,NYAP2,57624
hg57590tg117583,WDFY1-PARD3B,WDFY1,57590,PARD3B,117583
hg115825tg2308,WDFY2-FOXO1,WDFY2,115825,FOXO1,2308
hg115825tg51765,WDFY2-MST4,WDFY2,115825,MST4,51765
hg23001tg11275,WDFY3-KLHL2,WDFY3,23001,KLHL2,11275
hg11169tg9787,WDHD1-DLGAP5,WDHD1,11169,DLGAP5,9787
hg11169tg2643,WDHD1-GCH1,WDHD1,11169,GCH1,2643
hg51057tg51542,WDPCP-VPS54,WDPCP,51057,VPS54,51542
hg9948tg3688,WDR1-ITGB1,WDR1,9948,ITGB1,3688
hg64743tg2316,WDR13-FLNA,WDR13,64743,FLNA,2316
hg64743tg5090,WDR13-PBX3,WDR13,64743,PBX3,5090
hg116966tg4048,WDR17-LTA4H,WDR17,116966,LTA4H,4048
hg57418tg91304,WDR18-TMEM259,WDR18,57418,TMEM259,91304
hg91833tg439,WDR20-ASNA1,WDR20,91833,ASNA1,439
hg91833tg1778,WDR20-DYNC1H1,WDR20,91833,DYNC1H1,1778
hg91833tg3957,WDR20-LGALS2,WDR20,91833,LGALS2,3957
hg91833tg26020,WDR20-LRP10,WDR20,91833,LRP10,26020
hg91833tg5527,WDR20-PPP2R5C,WDR20,91833,PPP2R5C,5527
hg91833tg23186,WDR20-RCOR1,WDR20,91833,RCOR1,23186
hg91833tg9895,WDR20-TECPR2,WDR20,91833,TECPR2,9895
hg79446tg23139,WDR25-MAST2,WDR25,79446,MAST2,23139
hg55339tg25825,WDR33-BACE2,WDR33,55339,BACE2,25825
hg55339tg79850,WDR33-FAM57A,WDR33,55339,FAM57A,79850
hg55339tg53353,WDR33-LRP1B,WDR33,55339,LRP1B,53353
hg89891tg10444,WDR34-ZER1,WDR34,89891,ZER1,10444
hg57539tg23369,WDR35-PUM2,WDR35,57539,PUM2,23369
hg22884tg509,WDR37-ATP5C1,WDR37,22884,ATP5C1,509
hg22884tg83641,WDR37-FAM107B,WDR37,22884,FAM107B,83641
hg22884tg9750,WDR37-FAM65B,WDR37,22884,FAM65B,9750
hg22884tg79861,WDR37-TUBAL3,WDR37,22884,TUBAL3,79861
hg401551tg11224,WDR38-RPL35,WDR38,401551,RPL35,11224
hg55255tg3156,WDR41-HMGCR,WDR41,55255,HMGCR,3156
hg55255tg220988,WDR41-HNRNPA3,WDR41,55255,HNRNPA3,220988
hg55255tg84154,WDR41-RPF2,WDR41,55255,RPF2,84154
hg54521tg613,WDR44-BCR,WDR44,54521,BCR,613
hg56270tg146712,WDR45B-B3GNTL1,WDR45B,56270,B3GNTL1,146712
hg56270tg79701,WDR45B-OGFOD3,WDR45B,56270,OGFOD3,79701
hg56270tg5414,WDR45B-SEPT4,WDR45B,56270,SEPT4,5414
hg56270tg10801,WDR45B-SEPT9,WDR45B,56270,SEPT9,10801
hg22911tg127003,WDR47-C1orf194,WDR47,22911,C1orf194,127003
hg57599tg1997,WDR48-ELF1,WDR48,57599,ELF1,1997
hg151790tg79674,WDR49-VEPH1,WDR49,151790,VEPH1,79674
hg55779tg55032,WDR52-SLC35A5,WDR52,55779,SLC35A5,55032
hg79726tg140462,WDR59-ASB9,WDR59,79726,ASB9,140462
hg79726tg1009,WDR59-CDH11,WDR59,79726,CDH11,1009
hg79726tg10428,WDR59-CFDP1,WDR59,79726,CFDP1,10428
hg79726tg26528,WDR59-DAZAP1,WDR59,79726,DAZAP1,26528
hg79726tg2734,WDR59-GLG1,WDR59,79726,GLG1,2734
hg79726tg3801,WDR59-KIFC3,WDR59,79726,KIFC3,3801
hg11180tg9564,WDR6-BCAR1,WDR6,11180,BCAR1,9564
hg11180tg144402,WDR6-CPNE8,WDR6,11180,CPNE8,144402
hg11180tg1668,WDR6-DEFA3,WDR6,11180,DEFA3,1668
hg11180tg6497,WDR6-SKI,WDR6,11180,SKI,6497
hg11180tg11180,WDR6-WDR6,WDR6,11180,WDR6,11180
hg80349tg5885,WDR61-RAD21,WDR61,80349,RAD21,5885
hg284403tg1155,WDR62-TBCB,WDR62,284403,TBCB,1155
hg284403tg79090,WDR62-TRAPPC6A,WDR62,284403,TRAPPC6A,79090
hg23335tg9352,WDR7-TXNL1,WDR7,23335,TXNL1,9352
hg55100tg220979,WDR70-C10orf25,WDR70,55100,C10orf25,220979
hg55100tg93589,WDR70-CACNA2D4,WDR70,55100,CACNA2D4,93589
hg55100tg345557,WDR70-PLCXD3,WDR70,55100,PLCXD3,345557
hg55100tg10535,WDR70-RNASEH2A,WDR70,55100,RNASEH2A,10535
hg84128tg60313,WDR75-GPBP1L1,WDR75,84128,GPBP1L1,60313
hg79968tg3419,WDR76-IDH3A,WDR76,79968,IDH3A,3419
hg79968tg2923,WDR76-PDIA3,WDR76,79968,PDIA3,2923
hg79819tg55631,WDR78-LRRC40,WDR78,79819,LRRC40,55631
hg124997tg28479,WDR81-IGHJ3,WDR81,124997,IGHJ3,28479
hg80335tg80728,WDR82-ARHGAP39,WDR82,80335,ARHGAP39,80728
hg80335tg10277,WDR82-UBE4B,WDR82,80335,UBE4B,10277
hg84292tg1725,WDR83-DHPS,WDR83,84292,DHPS,1725
hg349136tg55311,WDR86-ZNF444,WDR86,349136,ZNF444,55311
hg151525tg29994,WDSUB1-BAZ2B,WDSUB1,151525,BAZ2B,29994
hg151525tg84248,WDSUB1-FYTTD1,WDSUB1,151525,FYTTD1,84248
hg23038tg54874,WDTC1-FNBP1L,WDTC1,23038,FNBP1L,54874
hg55093tg2107,WDYHV1-ETF1,WDYHV1,55093,ETF1,2107
hg55093tg8839,WDYHV1-WISP2,WDYHV1,55093,WISP2,8839
hg7465tg3069,WEE1-HDLBP,WEE1,7465,HDLBP,3069
hg7465tg221154,WEE1-MICU2,WEE1,7465,MICU2,221154
hg7465tg4691,WEE1-NCL,WEE1,7465,NCL,4691
hg10406tg5266,WFDC2-PI3,WFDC2,10406,PI3,5266
hg10406tg10406,WFDC2-WFDC2,WFDC2,10406,WFDC2,10406
hg149708tg6385,WFDC5-SDC4,WFDC5,149708,SDC4,6385
hg7468tg10815,WHSC1-CPLX1,WHSC1,7468,CPLX1,10815
hg7468tg152877,WHSC1-FAM53A,WHSC1,7468,FAM53A,152877
hg7468tg57407,WHSC1-NMRAL1,WHSC1,7468,NMRAL1,57407
hg7468tg9444,WHSC1-QKI,WHSC1,7468,QKI,9444
hg7468tg7468,WHSC1-WHSC1,WHSC1,7468,WHSC1,7468
hg7468tg285525,WHSC1-YIPF7,WHSC1,7468,YIPF7,285525
hg54904tg8749,WHSC1L1-ADAM18,WHSC1L1,54904,ADAM18,8749
hg54904tg286,WHSC1L1-ANK1,WHSC1L1,54904,ANK1,286
hg54904tg64478,WHSC1L1-CSMD1,WHSC1L1,54904,CSMD1,64478
hg54904tg23259,WHSC1L1-DDHD2,WHSC1L1,54904,DDHD2,23259
hg54904tg2260,WHSC1L1-FGFR1,WHSC1L1,54904,FGFR1,2260
hg54904tg25960,WHSC1L1-GPR124,WHSC1L1,54904,GPR124,25960
hg54904tg256646,WHSC1L1-NUTM1,WHSC1L1,54904,NUTM1,256646
hg54904tg23362,WHSC1L1-PSD3,WHSC1L1,54904,PSD3,23362
hg54904tg80223,WHSC1L1-RAB11FIP1,WHSC1L1,54904,RAB11FIP1,80223
hg54904tg6867,WHSC1L1-TACC1,WHSC1L1,54904,TACC1,6867
hg54904tg79698,WHSC1L1-ZMAT4,WHSC1L1,54904,ZMAT4,79698
hg84305tg84324,WIBG-SARNP,WIBG,84305,SARNP,84324
hg84305tg9194,WIBG-SLC16A7,WIBG,84305,SLC16A7,9194
hg147179tg3728,WIPF2-JUP,WIPF2,147179,JUP,3728
hg147179tg84311,WIPF2-MRPL45,WIPF2,147179,MRPL45,84311
hg147179tg5717,WIPF2-PSMD11,WIPF2,147179,PSMD11,5717
hg147179tg5709,WIPF2-PSMD3,WIPF2,147179,PSMD3,5709
hg55062tg54828,WIPI1-BCAS3,WIPI1,55062,BCAS3,54828
hg26100tg7965,WIPI2-AIMP2,WIPI2,26100,AIMP2,7965
hg26100tg30010,WIPI2-NXPH1,WIPI2,26100,NXPH1,30010
hg26100tg26100,WIPI2-WIPI2,WIPI2,26100,WIPI2,26100
hg79971tg6926,WLS-TBX3,WLS,79971,TBX3,6926
hg65125tg283358,WNK1-B4GALNT3,WNK1,65125,B4GALNT3,283358
hg65125tg84318,WNK1-CCDC77,WNK1,65125,CCDC77,84318
hg65125tg5611,WNK1-DNAJC3,WNK1,65125,DNAJC3,5611
hg65125tg80824,WNK1-DUSP16,WNK1,65125,DUSP16,80824
hg65125tg8666,WNK1-EIF3G,WNK1,65125,EIF3G,8666
hg65125tg23085,WNK1-ERC1,WNK1,65125,ERC1,23085
hg65125tg440073,WNK1-IQSEC3,WNK1,65125,IQSEC3,440073
hg65125tg79837,WNK1-PIP4K2C,WNK1,65125,PIP4K2C,79837
hg65125tg5893,WNK1-RAD52,WNK1,65125,RAD52,5893
hg65125tg23012,WNK1-STK38L,WNK1,65125,STK38L,23012
hg65268tg401541,WNK2-CENPP,WNK2,65268,CENPP,401541
hg65268tg5965,WNK2-RECQL,WNK2,65268,RECQL,5965
hg65268tg79048,WNK2-SECISBP2,WNK2,65268,SECISBP2,79048
hg65268tg203328,WNK2-SUSD3,WNK2,65268,SUSD3,203328
hg65267tg2245,WNK3-FGD1,WNK3,65267,FGD1,2245
hg7476tg8500,WNT7A-PPFIA1,WNT7A,7476,PPFIA1,8500
hg7477tg54487,WNT7B-DGCR8,WNT7B,7477,DGCR8,54487
hg7477tg4040,WNT7B-LRP6,WNT7B,7477,LRP6,4040
hg7477tg79735,WNT7B-TBC1D17,WNT7B,7477,TBC1D17,79735
hg55135tg191,WRAP53-AHCY,WRAP53,55135,AHCY,191
hg55135tg57153,WRAP53-SLC44A2,WRAP53,55135,SLC44A2,57153
hg7485tg25825,WRB-BACE2,WRB,7485,BACE2,25825
hg7485tg2078,WRB-ERG,WRB,7485,ERG,2078
hg7485tg51701,WRB-NLK,WRB,7485,NLK,51701
hg7486tg8754,WRN-ADAM9,WRN,7486,ADAM9,8754
hg7486tg3084,WRN-NRG1,WRN,7486,NRG1,3084
hg26118tg79672,WSB1-FN3KRP,WSB1,26118,FN3KRP,79672
hg26118tg2634,WSB1-GBP2,WSB1,26118,GBP2,2634
hg26118tg5469,WSB1-MED1,WSB1,26118,MED1,5469
hg26118tg114786,WSB1-XKR4,WSB1,26118,XKR4,114786
hg55884tg54621,WSB2-VSIG10,WSB2,55884,VSIG10,54621
hg23302tg22861,WSCD1-NLRP1,WSCD1,23302,NLRP1,22861
hg23286tg56776,WWC1-FMN2,WWC1,23286,FMN2,56776
hg23286tg5917,WWC1-RARS,WWC1,23286,RARS,5917
hg23286tg54221,WWC1-SNTG2,WWC1,23286,SNTG2,54221
hg23286tg57451,WWC1-TENM2,WWC1,23286,TENM2,57451
hg80014tg256309,WWC2-CCDC110,WWC2,80014,CCDC110,256309
hg55841tg54458,WWC3-PRR13,WWC3,55841,PRR13,54458
hg51741tg84529,WWOX-C15orf41,WWOX,51741,C15orf41,84529
hg51741tg283927,WWOX-NUDT7,WWOX,51741,NUDT7,283927
hg51741tg57687,WWOX-VAT1L,WWOX,51741,VAT1L,57687
hg51741tg51741,WWOX-WWOX,WWOX,51741,WWOX,51741
hg11059tg116328,WWP1-C8orf34,WWP1,11059,C8orf34,116328
hg11059tg80224,WWP1-NUBPL,WWP1,11059,NUBPL,80224
hg11059tg84294,WWP1-UTP23,WWP1,11059,UTP23,84294
hg11060tg84916,WWP2-CIRH1A,WWP2,11060,CIRH1A,84916
hg11060tg1508,WWP2-CTSB,WWP2,11060,CTSB,1508
hg11060tg80777,WWP2-CYB5B,WWP2,11060,CYB5B,80777
hg11060tg4809,WWP2-NHP2L1,WWP2,11060,NHP2L1,4809
hg11060tg79613,WWP2-TANGO6,WWP2,11060,TANGO6,79613
hg11060tg283989,WWP2-TSEN54,WWP2,11060,TSEN54,283989
hg11060tg51741,WWP2-WWOX,WWP2,11060,WWOX,51741
hg25937tg389161,WWTR1-ANKUB1,WWTR1,25937,ANKUB1,389161
hg25937tg545,WWTR1-ATR,WWTR1,25937,ATR,545
hg25937tg2104,WWTR1-ESRRG,WWTR1,25937,ESRRG,2104
hg25937tg254251,WWTR1-LCORL,WWTR1,25937,LCORL,254251
hg25937tg91775,WWTR1-NXPE3,WWTR1,25937,NXPE3,91775
hg7494tg22948,XBP1-CCT5,XBP1,7494,CCT5,22948
hg7494tg23331,XBP1-TTC28,XBP1,7494,TTC28,23331
hg286046tg84376,XKR6-HOOK3,XKR6,286046,HOOK3,84376
hg389668tg51110,XKR9-LACTB2,XKR9,389668,LACTB2,51110
hg7507tg7464,XPA-CORO2A,XPA,7507,CORO2A,7464
hg7511tg51306,XPNPEP1-FAM13B,XPNPEP1,7511,FAM13B,51306
hg7514tg10575,XPO1-CCT4,XPO1,7514,CCT4,10575
hg7514tg1974,XPO1-EIF4A2,XPO1,7514,EIF4A2,1974
hg7514tg6897,XPO1-TARS,XPO1,7514,TARS,6897
hg7514tg9736,XPO1-USP34,XPO1,7514,USP34,9736
hg64328tg55269,XPO4-PSPC1,XPO4,64328,PSPC1,55269
hg64328tg253832,XPO4-ZDHHC20,XPO4,64328,ZDHHC20,253832
hg57510tg346007,XPO5-EYS,XPO5,57510,EYS,346007
hg57510tg3326,XPO5-HSP90AB1,XPO5,57510,HSP90AB1,3326
hg57510tg221458,XPO5-KIF6,XPO5,57510,KIF6,221458
hg23214tg79791,XPO6-FBXO31,XPO6,23214,FBXO31,79791
hg23214tg146395,XPO6-GSG1L,XPO6,23214,GSG1L,146395
hg23039tg2118,XPO7-ETV4,XPO7,23039,ETV4,2118
hg23039tg55506,XPO7-H2AFY2,XPO7,23039,H2AFY2,55506
hg23039tg9172,XPO7-MYOM2,XPO7,23039,MYOM2,9172
hg23039tg4683,XPO7-NBN,XPO7,23039,NBN,4683
hg23039tg4756,XPO7-NEO1,XPO7,23039,NEO1,4756
hg23039tg64236,XPO7-PDLIM2,XPO7,23039,PDLIM2,64236
hg23039tg23039,XPO7-XPO7,XPO7,23039,XPO7,23039
hg11260tg4069,XPOT-LYZ,XPOT,11260,LYZ,4069
hg11260tg27340,XPOT-UTP20,XPOT,11260,UTP20,27340
hg9213tg9826,XPR1-ARHGEF11,XPR1,9213,ARHGEF11,9826
hg9213tg2214,XPR1-FCGR3A,XPR1,9213,FCGR3A,2214
hg9213tg2215,XPR1-FCGR3B,XPR1,9213,FCGR3B,2215
hg9213tg57710,XPR1-KIAA1614,XPR1,9213,KIAA1614,57710
hg9213tg3140,XPR1-MR1,XPR1,9213,MR1,3140
hg9213tg692094,XPR1-MSMP,XPR1,9213,MSMP,692094
hg9213tg4688,XPR1-NCF2,XPR1,9213,NCF2,4688
hg9213tg26092,XPR1-TOR1AIP1,XPR1,9213,TOR1AIP1,26092
hg9213tg127253,XPR1-TYW3,XPR1,9213,TYW3,127253
hg7516tg8976,XRCC2-WASL,XRCC2,7516,WASL,8976
hg7518tg83752,XRCC4-LONP2,XRCC4,7518,LONP2,83752
hg7520tg5243,XRCC5-ABCB1,XRCC5,7520,ABCB1,5243
hg7520tg5244,XRCC5-ABCB4,XRCC5,7520,ABCB4,5244
hg2547tg2880,XRCC6-GPX5,XRCC6,2547,GPX5,2880
hg2547tg83746,XRCC6-L3MBTL2,XRCC6,2547,L3MBTL2,83746
hg2547tg6721,XRCC6-SREBF2,XRCC6,2547,SREBF2,6721
hg2547tg7322,XRCC6-UBE2D2,XRCC6,2547,UBE2D2,7322
hg91419tg613227,XRCC6BP1-HIGD1C,XRCC6BP1,91419,HIGD1C,613227
hg54464tg256356,XRN1-GK5,XRN1,54464,GK5,256356
hg54464tg5581,XRN1-PRKCE,XRN1,54464,PRKCE,5581
hg143570tg23201,XRRA1-FAM168A,XRRA1,143570,FAM168A,23201
hg143570tg254225,XRRA1-RNF169,XRRA1,143570,RNF169,254225
hg152002tg23527,XXYLT1-ACAP2,XXYLT1,152002,ACAP2,23527
hg152002tg2119,XXYLT1-ETV5,XXYLT1,152002,ETV5,2119
hg152002tg145773,XXYLT1-FAM81A,XXYLT1,152002,FAM81A,145773
hg152002tg4976,XXYLT1-OPA1,XXYLT1,152002,OPA1,4976
hg152002tg285386,XXYLT1-TPRG1,XXYLT1,152002,TPRG1,285386
